Date,Mkt-RF,SMB,HML,RMW,CMA
2006-04-01,-5.111437754908543,-1.5207648983538855,-0.5021264836839281,1.6487746030064419,-0.020430393492513244
2006-05-01,-5.6586536854483604,-2.9233367654934996,-0.17890219670006458,0.7954560217078345,1.1306174912442204
2006-06-01,-0.699776347340002,0.45643408580912315,-0.009738355120310072,1.3820492173819392,-0.34360556471164566
2006-07-01,-1.8654756748617645,-3.3084093385775994,0.9781293471118775,1.2797565147906056,0.7057816976539626
2006-08-01,1.3189989768561743,0.7921723363936732,-3.2959428362450307,-1.9310438423987368,1.7461379400392496
2006-09-01,0.7142115695568643,-1.5114387445450357,0.43149715845623904,1.1434350685366406,0.8143338339677433
2006-10-01,0.9631524698545721,1.994495517968793,-0.8833360546971873,0.0645144293322243,0.38592053860181535
2006-11-01,-0.9265675340825699,0.7384568650359067,-0.008877443308973519,0.19646039968394538,-0.3602156248599567
2006-12-01,1.3596012831065645,-0.5705525533457538,3.3781470835419336,-1.3574301267523858,2.5331563092515443
2007-01-01,2.0250770151908646,0.9942684513630062,-0.7482950945674757,0.46669490127421803,0.2340400647471582
2007-02-01,-3.5152031265313175,1.009732167508302,-0.8659627338242969,-0.8781338522215778,-0.47386629279278625
2007-03-01,-3.189310136386858,-0.8108794031481461,-1.5776236783136894,0.3333929784167796,0.18119734972041124
2007-04-01,-0.8613451474352418,-3.2081590192106355,-3.0533798710939375,0.9314532144005929,1.3701681777338983
2007-05-01,2.0426132440211138,0.19148093047313888,-0.8618987930081763,1.1055604409891115,-1.0722281478780942
2007-06-01,-2.1193180745060975,0.799614545167123,-0.631200518776968,-0.22846716335576978,0.7056496811186104
2007-07-01,-5.13540320226736,-3.633273090661004,-4.312879525964636,-0.2429533005173541,-0.7427960302444523
2007-08-01,1.019098497426952,-0.37733392742800687,-1.4777370173966604,-1.5175052238763975,-0.35236389686640307
2007-09-01,-1.5572027020606218,-3.925774592292585,-2.8608988710730725,-0.4695650638723039,-2.479572019380188
2007-10-01,-0.952139594950689,-1.7479662934199338,-3.8405751119426506,-0.5272824714609542,0.4411901740242174
2007-11-01,-1.9781812620664478,-2.3034363991029614,0.04384485303843477,0.8264429965859738,-0.2571353079008873
2007-12-01,-0.10684395586372375,-0.17122663792724752,-0.14158340743123887,-0.14052690316412886,-0.5906545499268683
2008-01-01,-6.502836228232094,-1.2884017590415253,4.02447942450061,1.2806146291727107,2.3188112650480877
2008-02-01,-4.9702100170403645,-1.9663106099375973,-2.675819832308387,0.18362760905105724,-1.142270904579393
2008-03-01,-0.7496689266808839,0.13352874162742406,0.42466522947124263,-0.10005833732517555,0.6361898545916136
2008-04-01,5.561233438866238,-1.9200516662283493,-1.3829917012233484,0.7617949009015086,-2.2973174915438697
2008-05-01,2.9070675227044727,2.8205277956274553,-1.3882173020261543,-0.17380595820334588,0.3073966606124554
2008-06-01,-6.09130825903148,1.9015560706776697,-2.00841395894585,3.534620316916512,-0.5664162040469078
2008-07-01,1.2512995906466422,5.65440827560897,6.348274718448677,-3.551988379525312,1.5226523422789668
2008-08-01,8.301406590901983,4.34739642260754,2.787985812728488,0.9480929641732343,0.9069827331236189
2008-09-01,-2.066681334157135,1.4535949863524924,7.0827673681101935,-0.01776192046540137,1.3970554491575886
2008-10-01,-1.054817613051224,-1.074650323402423,0.7147048176493247,0.25226390947770394,-0.09207733668804119
2008-11-01,0.7136243528867112,-3.166093517340329,-2.415601826966384,3.264071841015083,2.2015198322378104
2008-12-01,1.6670158885733335,3.6405879569865807,3.7906512828609675,-1.5606268700091255,-1.542323654192316
2009-01-01,-0.4399983000194725,-1.4641493247394686,-8.648012388458394,-1.00866727267598,-1.3387721822054557
2009-02-01,-4.698484548843588,-0.4416480926734022,-3.9869453674414705,0.07914226734189744,-0.9079793376419325
2009-03-01,7.122550730446229,-0.5867432524556874,3.9684462417602115,-3.334889571781166,-2.36328349117102
2009-04-01,9.448158130277534,4.549720740438051,4.578750591772627,1.8492109372704215,-0.47308163161405936
2009-05-01,0.6599781125632083,-2.5318065269640044,0.2220658814736943,-0.9818421304794878,-2.6474449469313512
2009-06-01,2.2131306702214966,1.6318375321674683,-2.725538852389403,-1.1964684659090565,-0.9777103454270324
2009-07-01,3.242205683236339,2.0238209891179757,5.665506250051582,0.6616364728470715,3.0036699274252885
2009-08-01,2.938300438371856,-0.3273010403551845,6.55481206980182,-2.4576626724046715,2.227691415854852
2009-09-01,1.4762515688577516,1.7096456538370575,0.29616297684881865,2.380033726711112,-0.6869644823112302
2009-10-01,-2.999064511043363,-4.192634091870027,-3.917883489502201,3.9416835806389416,-2.0081776530502333
2009-11-01,2.9163767287749085,-2.5064933860795895,-0.1426941379987845,0.5791549564594201,-0.2709112365632905
2009-12-01,4.7608592128811225,5.689928458842795,-0.46809255884656104,0.5591783598346095,-0.5598619356766867
2010-01-01,-1.481832134676978,1.2771377600889124,0.8046989524174681,-1.5839220348894818,0.5514742159641352
2010-02-01,1.5912340085217493,1.4421440827441505,2.7879812165144346,0.09768051959694074,1.2019612332529592
2010-03-01,3.7251856700869115,1.5428292199098332,1.0763176283652875,-0.2562032197560328,1.3179215723084623
2010-04-01,1.5966502391044965,4.255753922463298,1.57727379025642,0.6053161735515131,1.1556028609246423
2010-05-01,-0.297572636811986,2.0625173376846586,-0.92192227920711,0.22519355702297905,-0.700899273311516
2010-06-01,-4.879970505001171,-2.29121343439724,-4.252415910749423,-0.9097055704444831,-1.540113994559351
2010-07-01,1.7071475297824925,-1.1132637639161318,-0.9814230928651448,0.4672681603955976,2.1214186142763722
2010-08-01,-2.55824967398202,-3.597736242505568,-2.182743564371299,0.19807016203006927,-2.287765047088718
2010-09-01,3.8222648934658983,2.0545882660870136,-4.13683422778974,-0.031399695265531546,0.29852859412114396
2010-10-01,2.395657858264795,0.36367995405450526,-2.723882745575108,0.8821555268869548,-0.7623350676004439
2010-11-01,3.9948724203885635,4.08482526974016,-0.7498883623460693,-0.4968751077576344,1.4203847526320814
2010-12-01,3.1986383144637047,0.6258205654304261,2.4561294232480266,-3.8445098806364557,3.058500421833914
2011-01-01,-0.5103171661085573,-3.700377287935064,-1.3893736059925765,0.354115123655405,-0.19572471386586776
2011-02-01,0.7628495142072702,0.49177014533421226,-1.2335136121528072,-1.5439502173409776,-0.003761795043907057
2011-03-01,-1.3488066474522284,2.217209643660835,-2.920152739144303,1.793269052054664,-0.6307877251816891
2011-04-01,-1.3600957381206649,-0.09510749048227796,-3.1911203355130056,0.4267423342137322,-0.8778614598723531
2011-05-01,0.08675458085692367,0.27573130181778016,-1.3927322095141366,1.329611517086399,-1.6559669696803456
2011-06-01,-3.1289985905733078,0.5758344160091233,0.05207317763113678,1.757043540643871,-1.30492048377239
2011-07-01,-4.11834076857245,-1.143229943620467,-1.928771816258843,2.0369196591975935,-2.042909907419927
2011-08-01,-2.9692837036624455,-2.2548125445729896,-1.8705710822075399,2.154692064386828,-0.6693051102752223
2011-09-01,3.2488019447328114,-1.5009341106514558,0.7353883058696262,0.15174570216284522,-0.18553461945844466
2011-10-01,8.049145953455577,2.9575842815034017,0.5760864458158401,-2.5978469804224162,-0.8127480038792269
2011-11-01,3.9242272831479936,-0.5731241349271996,-0.11173044541501148,1.7578114141896475,0.8499498675346954
2011-12-01,2.272373193604825,0.008245051831195171,2.333478879352148,0.15160056710239456,2.337517041456304
2012-01-01,1.3983818567434065,1.2941961933094692,-1.9647974988005439,-2.040079334764852,-2.0511815448011994
2012-02-01,1.6526328330056455,-2.6448391267918265,0.12715829750971042,0.007594451956572934,-0.19476980065520946
2012-03-01,3.8801446139856752,-0.8602497535537856,1.1000238000452807,-0.8911391695972932,0.428682417377094
2012-04-01,-1.122351612367586,-0.7367222713030992,-1.056474394408622,1.3270243472922856,0.11685688003686223
2012-05-01,0.5490701271602019,1.3356268213737794,1.0396155746845357,1.1879438443099741,2.2692646770839087
2012-06-01,0.9225605466053821,1.3911706303116604,1.6906018674337362,-1.6809057749289997,0.7134298703351256
2012-07-01,-0.7103275561465958,-3.63471309866146,-0.3039052631228936,1.2847112897970352,-0.2373895077204775
2012-08-01,1.0081284467109326,0.06831341774717103,0.7287958521741359,-1.7569272783567662,-1.266333833693375
2012-09-01,-0.5418877980219521,-0.3603932969428545,0.9845860785764665,-1.1532973089755854,1.4043554860976308
2012-10-01,-2.622915076268541,-1.0103252473304942,3.3945909217814574,-1.2040945353825985,2.145380525589748
2012-11-01,-1.4832252592165978,-0.19870069367632814,-1.0545022947003495,0.9868346743784013,0.5433251632410064
2012-12-01,-0.6311812947366111,1.6016038498338299,3.631905543401987,-2.0434931951263655,0.8288318981398767
2013-01-01,3.0381822242255727,-0.03183532639410941,0.5579957103398732,-1.4953863150853601,1.3875631236529327
2013-02-01,2.3990810481160363,-0.3541725029305861,0.011136617789437309,-0.41938849415715235,0.056969985191853145
2013-03-01,2.6702265680278687,0.6527008659221054,0.12599761976309584,0.2888568536496893,1.3766229455372763
2013-04-01,-1.0002182792360839,-2.0590281960856065,1.3182615251887495,0.5395667319336146,0.3995260736044829
2013-05-01,4.503887065657695,2.0291068048259233,2.743870441851677,-2.0910908144072176,-1.2030608523254829
2013-06-01,-1.4182132128876663,1.415721702083919,0.02469507859534653,-0.07681848742341649,-0.2010881789676979
2013-07-01,2.400645937498303,1.9852069416906089,0.7312650073277426,-1.2601065619126635,0.7516144105768201
2013-08-01,-3.0328651986586412,-0.2287018897871153,-3.126489881506286,0.8313854324964058,-2.478509262318041
2013-09-01,-0.12748066377780676,2.8764980006256256,-0.6832136777424663,-0.6429198573565049,-1.0665321978421238
2013-10-01,1.815517781488444,-1.3625033125431139,1.5201772360590862,2.75093560588388,1.0156634259940331
2013-11-01,4.098074244850844,1.9791221144453526,-0.02297500051268178,-0.3877618062683189,-0.28116563379337495
2013-12-01,1.1778944731774863,-0.1020346913804745,-0.38847429313676024,-0.7979132434897929,-0.05239692810474765
2014-01-01,-2.794997407095123,0.34446717288378786,-1.9873151863661858,-3.8569013365835083,-1.6287940865218367
2014-02-01,0.13286324835644692,-0.8366299747270883,-0.6148981775298472,0.6504216414700721,-0.2426496097029795
2014-03-01,-0.6376227533548291,-0.7334133895772845,5.334229175437875,1.9562581806477053,1.8062016210827436
2014-04-01,-2.0715312906823375,-3.9668660432328355,0.17349535623099888,3.1057545869156558,0.6197053367458063
