Date,AAPL,AGG,GLD,JNJ,JPM,KO,MSFT,PEP,PG,PLTR,SPY,UNH,VFISX,VNQ,VTV,VUG,XOM
1992-10-01,16.34348045254679,,,6.100761922585662,5.36397743306638,0.3086074695537677,10.248479571576553,5.280446042858844,7.669205889996222,,,3.731349743691581,-1.1144753612812308,,,,-4.109526781954276
1992-11-01,9.756858778746258,,,1.2227061990335297,9.090906089648932,-1.8165068162349085,4.929511441246559,2.1943635295334385,2.600448025353419,,,4.556361241817308,-0.46412022984438916,,,,-1.6748669013002981
1992-12-01,3.9129673147747512,,,0.24816774922264973,3.803628922311697,5.345881081192538,-8.322120285973366,2.1576149754180873,-1.1520365272606137,,,4.357831473966334,1.1150617858797007,,,,2.7311354566135426
1993-01-01,-0.4183945089884955,,,-12.871275728209497,5.178026738315067,1.1940637260847486,1.3176562626747268,0.9036325140122203,-6.718206879037247,,,13.406579630755534,1.3985117812840508,,,,0.0
1993-02-01,-10.730178681443814,,,-2.911514696581108,-0.3076849445130425,0.0,-3.612656131587433,-4.776140367615589,4.522700490805764,,1.066887322875254,-31.395382278042984,1.0488140085694875,,,,5.303070468989657
1993-03-01,-2.8301986754141306,,,0.29417672059504074,0.5052094189475387,0.9823754939064511,10.944533149175228,7.862385495581248,-4.086522081175392,,2.2399091504613278,16.401715130508187,0.21122043121837297,,,,3.9292938330342198
1993-04-01,-0.48542128523545447,,,2.3459981598516366,-5.263081211188114,-7.624702896704283,-7.567612077486718,-12.244860658916378,-0.9436100260328262,,-2.558827291616317,4.854368460821035,0.8714515830559266,,,,-0.18901324535953723
1993-05-01,10.71879139874563,,,2.8883987740733863,0.3267419733198329,5.396870564178591,8.333324145528653,-3.654532162865032,0.0,,2.696986070811924,10.648151791218474,-0.4555050183869258,,,,0.34753987850986157
1993-06-01,-30.242697236896188,,,-7.002814759102427,7.360728770156699,4.049890886837715,-4.993222283127475,2.524693946386858,5.8524581233249995,,0.36072182613751114,7.531363074382402,0.8746118212170417,,,,0.9542363450624425
1993-07-01,-29.746887141327647,,,-12.048207737128891,0.9174576399693546,0.5813149498845815,-15.909095615941416,1.01354221640384,-5.6709799959128615,,-0.4853746944923021,-1.7509864471283665,0.010780034632418278,,,,-0.756173394686166
1993-08-01,-4.084306890445588,,,12.444850016673836,-1.5151261435038865,0.28907259591790524,1.5202696677611316,5.3511343694180535,-0.7691967037716685,,3.8326957149409147,-6.138585257283835,1.0652430845719651,,,,0.7392430895607482
1993-09-01,-11.79257051236946,,,-3.374232587523407,11.589796876230318,-2.2081668554031375,9.817020861888759,0.09318079731994722,-1.8087524101554897,,-0.7276043819729683,15.822768042162627,0.37277337122521015,,,,0.19116480790888346
1993-10-01,31.551286866658714,,,6.984104338723562,-10.833370950449538,2.662753143178964,-2.8788362500438924,0.6369752339548507,14.882463284206837,,1.972925103019607,1.8215482934667682,0.09630260554425174,,,,-0.19080006533049865
1993-11-01,2.806944725457128,,,4.189027654991229,-4.049802133301461,-2.7788715588722646,-0.15595651288641266,1.8987149177355,4.608288549814743,,-1.067466988789223,3.5777870578491022,-0.10424947966772846,,,,-2.9338876336314823
1993-12-01,-7.142753322259132,,,2.8652920936365733,5.204795749961888,6.249985316252182,0.7812441083238753,1.9618719196720313,0.44051670531717324,,1.2276444316054125,4.8359298285942875,-0.000821077507473511,,,,0.5975978592513309
1994-01-01,11.96580169297663,,,-5.5709880215788825,-1.557562798096379,-8.403357870602889,5.581344230285801,-1.2232291257757155,4.9567997228675775,,3.487635160169411,12.685352293224007,0.6755216192161351,,,,5.346584481412853
1994-02-01,11.850833301503627,,,-4.728631921252047,-5.6962088174017484,4.281381418794772,-3.083647851534854,-3.0960334878909257,-3.3613268110567973,,-2.9164625613484874,-3.362579031853874,-0.8917064192010327,,,,-1.383863710534794
1994-03-01,-8.904163935326325,,,-5.919008825476646,-1.32516019893395,-4.236631010391312,2.7272932945784367,-5.993889627025251,-6.956513475133919,,-4.190111373659155,3.5465607522833453,-1.0595104715997783,,,,-3.08283482867584
1994-04-01,-9.774483204075013,,,9.602606999747376,-4.467403736632047,2.7691970069654737,9.144506090172811,-0.3412486485202093,6.923569951966391,,1.1212629199217838,-2.9240006301279653,-0.4824211474822371,,,,0.0
1994-05-01,-2.1148712881114085,,,7.6990055529856605,10.431637113170012,-3.59281265653818,16.21617086163687,-1.3699231501830722,-0.8790472979926744,,1.5938940980058103,15.96381054982099,0.13086848128602835,,,,-1.6549103361307105
1994-06-01,-9.401862753577038,,,-3.1073714156940935,1.3128985805775262,1.4039221943037639,-3.95347934477015,-14.503043981875685,-5.321510164557552,,-2.2914111483477995,-6.233711362092176,0.22095158524535474,,,,-7.157472158814004
1994-07-01,27.122625964226255,,,9.621038123638325,-0.32465773360166317,9.230709681603887,-0.24215094115910274,-0.40810459812966604,5.1216818636952155,,3.2326268540253,0.8309991386544757,0.9549468121131444,,,,4.845819443842503
1994-08-01,7.793389187222455,,,7.298895182892884,0.9772383388506611,3.6620581075144543,12.864127932538839,8.606453866289531,9.192757501955185,,3.8120926352486872,14.83512543976413,0.2510224054830923,,,,1.2171561787938323
1994-09-01,-6.908565711767611,,,3.2418945846721448,-8.543904722570483,6.155258007908171,-3.440886814817279,0.5382321339329588,-2.0534127869057395,,-2.525507370068425,1.4354012544199435,-0.35772883199720606,,,,-3.3612918067986386
1994-10-01,28.20052916946296,,,5.555532973060173,8.571411065572288,3.598974653277942,12.249401310951825,5.660374547771796,6.042270172436015,,2.842703148754233,-0.4716429340140049,0.274375245361802,,,,9.347783167959566
1994-11-01,-13.488873903238074,,,-1.752035942435981,-4.2763443652537365,1.8727451987182286,-0.19834952130372008,0.714275552187793,-0.596427558014867,,-3.9815779994158196,-9.71565807899626,-0.5422054252124275,,,,-2.7906953985219585
1994-12-01,4.697951569486536,,,2.576096015336482,-0.17108390185726075,0.7334487288488623,-2.783301768623281,3.355468580732124,-0.799974661709324,,0.7282717715188847,-5.249315362791107,0.206256725465237,,,,0.621092894505848
1995-01-01,3.525697146378559,,,6.164483580645186,8.710772147648793,1.9417616407420457,-2.8629667834247474,1.7241095899013237,5.635402565572711,,3.3607545704457564,7.479224744751667,1.5658379904922137,,,,2.8806726724771137
1995-02-01,-1.898059986103895,,,-1.8739635777847097,2.884541999943546,4.761894436992153,6.105177057035638,6.101697992621213,2.1113878959576615,,4.080914014345316,-11.340200982042315,1.599841148902792,,,,3.4362767495633717
1995-03-01,-10.759666945121582,,,4.845768561537689,-4.8313359040513815,2.907879263695179,12.89690852460037,0.4652042019194669,-0.375995394438966,,2.784804344803282,8.78906819574179,0.542372939686353,,,,4.305299458942291
1995-04-01,8.510737541599479,,,9.24377080351766,10.596090578322137,3.104223959280339,14.938412781216659,6.389779876909851,6.017367259088258,,2.9622342643204957,-22.192492751917527,1.0226792125813677,,,,4.315212433512228
1995-05-01,8.961491166300561,,,2.238174758174072,10.478998482539325,6.021540706942474,3.5932885510834955,17.717688998943327,2.8622301685403473,,3.967253125282477,2.405478707097486,2.0227956854444784,,,,3.7922955335242925
1995-06-01,11.72939993685953,,,2.079354692810975,2.4390479925133324,3.8273713576446156,6.715849502185556,-6.741763235545861,0.0,,2.02304099357129,11.073816012993841,0.6113824548621194,,,,-1.0507760315485393
1995-07-01,-3.0956055344084077,,,6.296250323926378,10.427786619563872,2.9411708726694075,0.13831025890791437,3.0220213186813005,-3.6191387232800687,,3.216508442078858,8.761327664586194,0.22842988085018945,,,,2.6549006362381
1995-08-01,-4.183580090250061,,,-3.3788455869400713,12.83294702169786,-2.0951687655651363,2.210011775896592,-3.466708014182973,0.7259038132529039,,0.44517690903818075,-6.111124979959515,0.6215586397214645,,,,-4.158226034711787
1995-09-01,-13.37221308401796,,,7.427486606179379,4.506506074743077,7.7597950387558345,-2.1622263196116376,13.196729813484565,10.991021502799757,,4.237643501173949,15.680480120498096,0.612154966128009,,,,5.0908724596802735
1995-10-01,-2.516656912099313,,,9.949464681172682,-5.800389561745267,4.166647530282419,10.497234768379826,3.186205270528375,5.723398364743315,,-0.2938383793396171,8.695660612737166,0.9149009432345201,,,,5.709340412975128
1995-11-01,5.31848738996179,,,6.721131703581507,5.494574240045269,5.699835056101343,-12.87497249763343,5.225696387205625,6.790085046698668,,4.447945686000199,18.352924945253225,0.9898383931624011,,,,2.310717928942907
1995-12-01,-16.393576384660037,,,-1.2987040750845225,-2.083333333333337,-1.9801449823099837,0.7174199828947403,1.255897833641062,-4.046231693888879,,1.5733385122761456,3.976155644381496,0.7999332616513977,,,,4.84649814273832
1996-01-01,-13.333206626096594,,,12.280725214652133,15.021336010595565,1.5150933154630675,5.413081275285081,6.711371753313711,1.6630337171996024,,3.5577765285300655,-4.015291708890545,0.8851945493266955,,,,-1.0785062414884528
1996-02-01,-0.45245911431242014,,,-2.273872880714811,6.903070042171033,7.131002863812275,6.6891675080476665,6.07972684079654,-2.380937556910423,,0.31904749110165387,3.784865455375841,-0.693359526499604,,,,-0.014484402309067335
1996-03-01,-10.681939365163707,,,-1.3368301045014852,-1.5706966961751,2.7930481480558544,4.496521969155021,0.3005338452059192,3.35366704376312,,1.7218262463638112,-5.566236644443634,-0.19132846117234648,,,,2.5157812776982924
1996-04-01,-0.7633056397285953,,,0.27096954226144554,-1.8763003077475915,-1.510564394028191,9.81819471534049,0.3952077206715421,0.17435961914915588,,1.0869159145935336,-4.8656607704705035,-0.22490510550241538,,,,4.294413176517664
1996-05-01,7.179495900220001,,,5.696366973744094,1.4492876800840548,12.8835170146532,4.856505207857609,4.7243819373821605,3.994079608038259,,2.270027436554556,-6.1965889460798955,0.09052740100414791,,,,0.6567997185275454
1996-06-01,-19.6172558304868,,,1.66880705730581,0.8928872337156335,6.805737526705502,1.1578958064182299,7.136097052894086,3.1294979909995524,,0.8821744914041529,-7.972680482898554,0.8784394119278671,,,,2.5073636932585464
1996-07-01,4.76212889815415,,,-3.535347949611689,-0.8147435903484657,-4.336756709742118,-1.873047764167135,-10.56336631030117,-0.9900339644330125,,-4.493519477103458,-33.1682682365241,0.2905676300466231,,,,-5.323732121462365
1996-08-01,10.227125324467345,,,3.511567658275072,7.014420417708633,6.666689595102349,3.923643714456504,-9.448840636273935,-0.42008054436883935,,1.9258585985338472,14.4443574210801,0.2889180567004157,,,,0.04475329173942999
1996-09-01,-8.505079725646247,,,4.060954416777873,7.731039157033526,1.9934010763740684,7.653082425695423,-1.3427182568469753,9.704559309473538,,5.587250772057106,7.7669966280939695,0.9760931702568643,,,,2.14719706212676
1996-10-01,3.661734080828727,,,-3.902476620109796,7.764170435211426,-0.7371001196995297,4.075786499232437,4.867220988800813,2.0104894814769514,,3.2331238929768746,-9.309319105492996,1.2881904191841986,,,,6.456551136306676
1996-11-01,4.891451219830234,,,8.527150522095116,10.20409475970887,1.4845756365718943,14.29873650581599,2.1097392225852163,9.848495077676155,,7.300401673781409,14.238488758962543,0.8663200947499838,,,,7.445729238299137
1996-12-01,-13.471540383099445,,,-6.5727521860516,-5.42328069901159,2.9339726207509242,5.338633575804863,-2.9321833876731818,-1.0344720599687718,,-2.379749652853458,4.347758141085523,-0.09624800570869896,,,,3.841053198829547
1997-01-01,-20.359040489023194,,,16.08045686386188,4.1490546970538,9.976189413415625,23.44935145538909,19.23086594940957,7.8666014219165525,,6.178569062231576,8.333330559923668,0.39624499751333975,,,,5.739697729713633
1997-02-01,-2.2561573272340874,,,-0.12125265283109421,8.243287255635101,5.399603820879495,-4.411761987692076,-5.376389509467538,3.89189810852002,,0.956566454865948,2.5641461509442243,0.15908995064772835,,,,-2.5082240915887732
1997-03-01,12.307597029275573,,,-8.04344865815061,-6.242216291777858,-8.399684624131565,-5.961524950578401,-1.5455819934384385,-4.47452243226828,,-4.412292926136441,-4.750036792037826,-0.19501466292667358,,,,7.481330712329659
1997-04-01,-6.848870655071049,,,15.602828604831775,-1.2237405216341979,14.125544063492224,32.51532892913711,7.722060759215865,9.992250829067629,,6.260382398512454,2.1641190431616275,0.8875844171541081,,,,5.104408312043596
1997-05-01,-2.2057474583040415,,,-1.4894811820617915,2.5779883177790452,7.662137660006207,2.057546161780599,5.376311916918519,9.64210245916588,,6.3207557567408035,16.19538952557027,0.6964319511556516,,,,5.38065031586894
1997-06-01,-14.286087591200625,,,7.291589910703666,2.7116822298794974,-0.526274002948679,1.9153613067458775,2.551566115034931,2.4477905148016177,,4.110194785875931,-7.964601301058128,0.6737806900938281,,,,3.3755119513813048
1997-07-01,22.807149785585867,,,-3.495098398076335,17.751485494699047,1.6543214308819554,11.869440835250211,1.8303569641091144,8.056860884444061,,7.9263869287077515,9.615368010016368,1.1863094038192745,,,,4.8979909850009
1997-08-01,24.285455787941636,,,-8.411034808205697,-2.091333860613742,-17.088590417904147,-6.498699456409495,-5.88237540967087,-12.489749159095986,,-5.180329385585392,-14.692982283391343,0.001976480555199167,,,,-4.132583447230564
1997-09-01,-0.2873521092278897,,,1.764118421744243,6.12697104704929,6.693255514592766,0.09461809319297743,13.04064985529514,3.7558641910866664,,4.809065230778775,2.827734667534121,0.7798184660949836,,,,4.6986454059676275
1997-10-01,-21.46943417183891,,,-0.54173066909039,-1.6616532881954638,-7.172123625265769,-1.7477873731341576,-1.2259122089016805,-1.1973691782204976,,-2.4503547117444513,-7.374998540719613,0.797440701734442,,,,-4.097511891388539
1997-11-01,4.21988265336688,,,10.099123170135105,-5.793116755500238,10.616777246896136,8.846156300438812,0.0,12.040422606770719,,3.869677621350065,12.415727093238615,0.18779778684265835,,,,-0.04301068429317656
1997-12-01,-26.05596215448883,,,4.667310333032715,0.6896125032261002,6.699946728068773,-8.657245636721623,-1.3505546250720424,4.757988787892731,,1.9071458202870817,-4.56186011568227,0.6997217663949895,,,,0.30739357415086044
1998-01-01,39.52283554734575,,,1.6128913508563159,-1.554411179672488,-2.9052956096768834,15.42553382875762,-0.3448266893690266,-1.4936259931634832,,1.2879072869609764,3.1446585085006973,1.0704115346597654,,,,-3.064379675185658
1998-02-01,29.010893557247087,,,12.964292838852721,15.743357842723471,5.984583336114491,13.61546449649953,1.038037825994853,8.293414796726651,,6.929382860447686,18.414604728804274,-0.0663812371042849,,,,8.197782560817668
1998-03-01,16.40199206077404,,,-2.5704786983665073,8.715365968928035,13.075078601358658,5.604695002646509,17.31745768319346,-0.5890469649105556,,4.878349292935291,6.742741863883439,0.3745225713231548,,,,6.078446127109061
1998-04-01,-0.4545011183717418,,,-2.638327377403493,3.2807536820857353,-2.01774733238832,0.6982907965796814,-7.027783203111559,-2.2973443988305142,,1.2791197414691702,8.494190682634638,0.541924726060028,,,,8.040647046081716
1998-05-01,-2.7399671553949956,,,-3.073479986995753,-1.8943638843630706,3.2948544504221466,-5.894587765720994,2.8346501134793423,2.0532582945609557,,-2.0768525539517912,-8.896771891333067,0.5602775072122812,,,,-2.963682666929879
1998-06-01,7.746408927322146,,,7.149392809853294,11.080400241140588,9.292697384548877,27.781877880754593,1.232157574004833,8.569258255299328,,4.257317704809149,-0.48828557198610234,0.5499188478717443,,,,1.2411303089053805
1998-07-01,20.697465630630283,,,4.39189834859095,0.6454840252945182,-5.847977327977382,1.4417458213505707,-5.462794727383002,-12.552174219990809,,-1.3513481002982553,-11.28552570618414,0.3634026274024871,,,,-1.5761391041809736
1998-08-01,-9.927835940376827,,,-10.383875722830016,-30.578492647503463,-19.09937372717543,-12.734484942282165,-28.410899397511425,-3.6220481020683093,,-14.117981569813775,-36.06198410093327,1.6355556478315547,,,,-6.282374245169509
1998-09-01,22.24454752350924,,,13.405846921586706,-17.857178686948583,-11.297735325520652,14.72310727742463,6.040409778333888,-7.026123621171676,,6.363942739036199,-3.114177393751627,1.7908572032477643,,,,7.927423393605593
1998-10-01,-2.623082199206128,,,4.153331326701815,32.914312468612,17.2451139605416,-3.804676703830878,14.649636017419398,25.126308087266146,,8.10810286047412,22.857156697834146,0.24896313993971741,,,,1.4159323076365693
1998-11-01,-13.973115085393296,,,-0.010691086057545984,11.661100718479966,3.912892759746134,15.230250685043067,14.62962913896757,-1.1979753768206258,,5.568203655943327,4.941838619564831,-0.15029383133446927,,,,5.299378442583191
1998-12-01,28.179945456930188,,,3.2307449584951353,11.921198073433704,-4.371084421892368,13.678285460022765,6.004804543091047,4.208240001788388,,6.542179595894626,-4.570642568035444,0.25260568983191956,,,,-2.499912922164327
1999-01-01,0.6109504733084581,,,1.4903253557398743,8.91495100724069,-2.518696778635632,26.182934680711778,-4.587074727711493,-0.14990730974471234,,3.522595161935649,3.9186908360725248,0.4163945375485145,,,,-3.931686675616841
1999-02-01,-15.478072735130311,,,0.5937881033914794,3.49309111718068,-2.200922923746562,-14.214295138407829,-3.6859293781173474,-1.5130455317874159,,-3.206865772103884,10.195600964627038,-0.8856680069960099,,,,-4.704035620707647
1999-03-01,3.231749908380177,,,9.516817557566704,2.197816705778677,-3.6688172560268906,19.400539862746168,4.680209031303639,9.427334316783442,,4.146791794202498,6.733862775814203,0.695067593273091,,,,6.009386273121464
1999-04-01,27.99972362513765,,,4.278056680255293,1.8958615380511246,10.896212151775696,-9.274729170593353,-5.741685359473991,-3.9260209407133817,,3.797452859501016,6.650842381229993,0.31275939202100034,,,,17.714732336391336
1999-05-01,-4.211949658451342,,,-4.719938760713049,-12.272720009656268,0.6427154999463225,-0.7686492091305785,-3.8917144875054155,-0.4663861200994046,,-2.286591348947098,3.8975672751995205,-0.3399280643079372,,,,-3.359699804600791
1999-06-01,5.106318852262759,,,5.802987292272421,19.51644320729016,-9.269444597839415,11.77377689406185,9.392689048716463,-5.622515779848126,,5.537843169812695,7.395455227931191,0.1609353006077452,,,,-3.4428569352839444
1999-07-01,20.24309194279661,,,-7.079056589511312,-10.486189084161667,-2.318546143526634,-4.851047461897807,0.6462124867585128,3.1301392454150756,,-3.102155984158872,-2.5948110466805785,0.14009773186864916,,,,2.9172927108775504
1999-08-01,17.17159766871017,,,12.618328707273152,8.596966504363035,-1.2383931982932972,7.866053857452293,-12.359552338146273,9.592769073999596,,-0.5179393217866091,-0.3073796453306743,0.14001341854488203,,,,-0.12555503242520638
1999-09-01,-2.9693074281246568,,,-10.14673162388966,-9.93281405209535,-19.096469353816246,-2.160712492580008,-10.263101760069848,-5.541536685171888,,-2.2336627709648726,-19.938350921587798,0.8470780137903366,,,,-3.6449750494354616
1999-10-01,26.554818967922976,,,14.013616334402945,16.398910741914264,22.279800413585306,2.2084303224470414,13.72953082708921,12.23153851132226,,6.407756479430193,6.161789012528485,0.2600641519055369,,,,-2.549393449861581
1999-11-01,22.15287621342803,,,-0.6867900722103526,-11.461293710614108,14.363961150347215,-1.6373975909373173,-0.36036830234835726,2.9797380819067465,,1.6651374115666862,0.4836863649583467,0.16117712145262697,,,,7.726507143739081
1999-12-01,5.044742705620409,,,-10.120451062621939,0.5662836992919695,-13.463386643752596,28.230607766763782,2.363244465578873,1.4467128553463215,,5.710951431477573,2.2863597828771898,-0.02808276697250367,,,,1.576083985669885
2000-01-01,0.911772753284823,,,-7.70781330245468,4.449345303027741,-1.3947942666091118,-16.166974636518784,-3.191452950720597,-7.504987622001213,,-4.978696869837529,-0.23528049237621085,-0.217885345460489,,,,2.8704046114290893
2000-02-01,10.48203518282902,,,-16.038444308073498,-1.3168235803804884,-15.342790339278967,-8.68458645303395,-5.8608387286468,-13.048897517406166,,-1.5226084161000686,-3.5377562836357512,0.7565710569392925,,,,-8.61582915630289
2000-03-01,18.484187769124617,,,-2.430602651455127,9.497646154631134,-3.108424694212597,18.881118389401365,9.041007292229452,-35.41959933224088,,9.69142463700312,16.688785265658225,0.704601274629435,,,,3.5684958953611234
2000-04-01,-8.651696960469657,,,17.437776399415927,-16.8444516572676,0.6658195071101103,-34.35292565886251,5.197143027483597,5.776907401153397,,-3.5120554527080183,11.84486384554484,0.1921386080500076,,,,-0.4006834121480285
2000-05-01,-32.29217211800215,,,8.878484813033172,3.552841258127426,12.96292030670989,-10.304642487444383,10.902866111207764,11.297049949353255,,-1.5722597657924053,11.808856403180478,0.3042358051098093,,,,7.822690754881623
2000-06-01,24.702376433504945,,,13.826879963502382,-7.48951770787537,7.960026282851973,27.872130119978465,9.59078694918074,-14.661637774296665,,1.9681661205680268,15.004132639861645,1.3002194558318303,,,,-5.776453099509194
2000-07-01,-2.9833123263959815,,,-8.650344129520027,8.89761103673752,6.746441669968539,-12.734441575940092,3.0942658342251628,1.0476454642487365,,-1.5701870046644806,-4.591826238618546,0.6113443775817462,,,,2.14965921610637
2000-08-01,19.926271072173265,,,-0.8650281074893074,12.170666707040745,-14.143706423445423,0.0,-6.923548309929927,8.470447767108258,,6.5340544900649,15.527150828188653,0.9209904708340488,,,,2.3678892204155977
2000-09-01,-57.74364722998586,,,2.158050237096387,-17.33784735073104,5.053307635533422,-13.607865221943927,8.232675663343848,8.364891161514642,,-5.48622635564019,4.4800501597069164,0.7868216394083971,,,,9.148246793496195
2000-10-01,-24.029143401225895,,,-1.9294711639898487,-0.8095404648202464,9.523792072399129,14.196931402525426,5.2989908314036605,7.134627056018794,,-0.4677922144585511,10.759518966476733,0.6066220293972524,,,,0.08766903875392362
2000-11-01,-15.65483191595176,,,8.918191873054294,-18.95602783869723,4.019285716488352,-16.696935466505103,-6.322604030455448,4.811917392627607,,-7.465321576475825,7.257142341649803,1.180864097860379,,,,-0.8503869095850103
