Date,US_LC_Blend,US_LC_Value,US_LC_Growth,US_MC_Blend,US_MC_Value,US_MC_Growth,US_SC_Blend,US_SC_Value,US_SC_Growth,Intl_LC_Blend,Intl_LC_Value,Intl_LC_Growth,Intl_MidSmall_Blend,Intl_Small_Value,EM_Broad,EM_Value,EM_Small,US_IG_Short,US_IG_Intermediate,US_IG_Long,US_HY_Short,US_HY_Broad,EM_Debt_USD_Broad,EM_Debt_USD_Short,EM_Debt_Local_Broad,EM_Debt_Local_Alt,UST_Short_1_3Y,UST_Intermediate_7_10Y,UST_Long_20Y_Plus,UST_TIPS,US_REIT,Intl_REIT,Broad_Commodities,Gold
2002-07-01,-7.766082282059061,,,-9.565201125891853,-10.114376053930718,-8.862873032722952,-13.973803141594864,-15.777162876649598,-11.724179732854411,-9.531853088250742,,,,,,,,,,,,,,,,,,,,,,,,
2002-08-01,0.4707775216272747,,,0.6561365864830249,0.9007080935205414,0.582840253284056,0.5887999134922106,-0.4224195383582985,1.8906453774962362,-0.9790379931093107,,,,,,,,,,,,,,,,,0.4307864879498968,2.5205724148816167,5.513178951893516,,,,,
2002-09-01,-10.361704806493055,,,-8.251643050155078,-9.699313461980886,-6.004562398932622,-5.8313769210276085,-7.908957327538935,-5.0805202918306485,-10.357773456012643,,,,,,,,,,,,,,,,,0.7400755168831319,3.8548122500710935,4.259134413640364,,,,,
2002-10-01,8.316060899675737,,,4.333922551524938,3.3364079568408256,4.443899806028195,2.9095475744326027,2.5829589957019783,4.681659515590164,3.8340140320952454,,,,,,,,,,,,,,,,,0.24408880587512005,-1.2507547475615666,-3.6942594840353116,,,,,
2002-11-01,5.727197484499746,,,5.895529370624963,6.610524062367129,5.055441168041086,5.38342812065542,5.500028409946767,5.648401692646354,5.614549679487002,,,,,,,,,,,,,,,,,-0.3864627482044525,-2.0893754989025903,-0.9161761729622908,,,,,
2002-12-01,-5.341956056741903,,,-4.140914164790455,-3.878147846591329,-4.44724519736649,-3.331464176838017,-2.732645945161871,-4.607238972997719,-3.348383165695168,,,,,,,,,,,,,,,,,1.0529306512178982,3.5478464673306176,4.525353411866173,,,,,
2003-01-01,-2.4674679487712736,,,-3.2512784654568194,-3.625473597687634,-2.296416653351363,-3.0579836006649375,-4.054977771042445,-2.9045754729030815,-4.302590447882149,,,,,,,,,,,,,,,,,-0.07286969854202185,-0.7662172828125202,-0.5757924699384076,,,,,
2003-02-01,-1.3926450464379903,,,-2.256338217344789,-2.30900251216295,-2.5852630037142332,-3.493174011840705,-4.054454356441473,-2.817349153559223,-2.1108468046210582,,,,,,,,,,,,,,,,,0.3919638916875856,2.2039426002482765,3.097338709771069,,,,,
2003-03-01,0.21406134256976017,,,1.0072886045802587,0.4203264383935146,2.348674268910278,0.5047523116999519,-0.1548955720454548,1.7731327747930958,-2.318032490359334,,,,,,,,,,,,,,,,,0.17859894615230854,-0.3798854363361803,-1.3646065484105852,,,,,
2003-04-01,8.48953902668066,,,6.885144015175437,7.3400721256475565,5.3483525578064794,8.570148332209481,8.812906140008492,7.575297488365629,10.165595477799517,,,,,,,,,,,,,,,,,0.16016786774462055,0.13781070140130858,1.0482036450121468,,,,,
2003-05-01,5.412480956300025,,,8.311488099106645,10.115011001372842,6.911233296163077,7.662100150790829,9.421530250882215,6.6398150810636825,6.452211538260566,,,,,,,,,,,,,,,,,0.3641903846305361,3.7910652035929138,6.319722102800673,,,,,
2003-06-01,1.1874081196008301,,,1.2875921882651076,0.09535928850208375,2.103849333241703,2.7394808242102497,2.8582128132149,2.0229145462162146,1.938852443227912,,,,,,,,,,,,,,,,,0.1659018405464785,-0.69175046618003,-1.8068335653659062,,,,,
2003-07-01,1.718174057879751,,,3.6458596990200487,3.0951029935917473,4.361834084828242,4.979448965397948,4.9079483602800344,5.630108503342379,1.5141806561368432,,,,,,,,,,,,,,,,,-0.505986791119517,-5.020077914294275,-9.980791822889657,,,,,
2003-08-01,1.8801774070150712,,,4.522584276544928,4.945447421465987,3.7765762849944595,4.995307215339162,4.959045905128634,4.966936125462729,3.2923841167728174,,,,,,,,,,,,,,,,,-0.04628727678208655,0.7100822687935437,1.3055650811396147,,,,,
2003-09-01,-1.0049049328817783,,,-1.6345050975316688,-0.8712027313120818,-2.0378851616450255,-2.708485599719479,-3.510104632247224,-2.600428864132387,3.0201819174242583,,,,,,,,,,,,,,,,,0.955472470364005,4.975479965229823,5.934393193722665,,,,,
2003-10-01,5.405339696274414,,,7.877690099025858,8.254369075693546,7.0405860243206275,8.638622570721722,9.085687637204408,8.494143893567173,6.495701663705011,,,,,,,,,,,,,,,,,-0.40779050873912537,-1.466438689608851,-3.031250107968131,,,,,
2003-11-01,1.215579414047574,,,3.2879469240249204,4.133425237934185,3.0172779150995366,3.866011025224081,4.2970717709237105,3.4289323975896346,2.528098204400764,,,,,,,,,,,,,,,,,-0.05959591309426804,0.022472655922389784,0.33940783415218334,,,,,
2003-12-01,5.232707493935407,,,1.6611054509285905,3.841244027277102,-0.48211534817912405,1.3581576566078502,2.706859686619345,0.5811197590069428,8.73753181156911,,,,,,,,,,,,,,,,,1.0865951593081125,2.0402275932748903,1.3433459346592347,,,,,
2004-01-01,2.1489228083543477,,,2.0684328797542895,2.1650667670634505,1.844958490409887,2.9625924378050117,2.16804549038645,3.133416101022024,1.1259371085089676,,,,,,,,,,,,,,,,,0.12136299940126438,1.0154202234071708,1.8608063408914743,,,,,
2004-02-01,1.2587237665715234,2.5989208164439503,0.9685032594307641,2.5716002180959707,2.535874712510977,2.0763074841428475,1.826522435008071,2.501697778817036,1.5847168266117873,2.2989740123083413,,,,,,,,,,,,,,,,,0.4838181589578827,1.6118810970089603,2.2819519101131114,,,,,
2004-03-01,-1.2287520076084024,-1.69349313062237,-1.5554840604848352,0.6143694106652609,0.2452745557265601,0.6045693430102084,1.5175043072147787,1.8285834427743008,0.860315099156117,0.07069541659450174,,,,,,,,,,,,,,,,,0.2815696077792307,1.297028818419621,1.4110330132714566,,,,,
2004-04-01,-1.8723148417944202,-1.7003934785147279,-0.9152035231754008,-3.588235952386687,-3.953308526340904,-2.6774118169685224,-3.8904434060317628,-3.934946835192543,-3.2127652647899074,-3.3898604009407363,,,,,,,,,,,,,,,,,-1.0620271447713159,-4.346230727492273,-6.235342676077227,,,,,
2004-05-01,1.6740536311918408,0.7413839044737802,1.334162811505224,2.246814809986808,2.31467528052951,2.0798632405343076,2.1627681018573375,1.5761563879396423,1.9850300795343223,1.1403531856322369,,,,,,,,,,,,,,,,,-0.004950416655313816,-0.5310878934620233,-0.25807524693417516,,,,,
2004-06-01,1.777104967720966,2.460378961973353,1.0943219007647054,2.2237156899322263,3.0493432330976677,1.3619311658175537,5.497856170935056,5.354731926077783,5.666501861584328,3.353584521198738,,,,,,,,,,,,,,,,,-0.01954584027424877,0.6532613593835723,1.0534016107657251,,,,,
2004-07-01,-3.133437233574188,-1.5042468326562197,-5.718304234982108,-4.736788209758758,-4.371704028702972,-4.882130840788701,-5.509518286680414,-4.749323447694254,-6.014316364089678,-4.26574842378924,,,,,,,,,,,,,,,,,0.27827587397688536,1.2116915889207824,1.5315898104048875,,,,,
2004-08-01,0.19819676209882342,1.4253828062738005,-0.9363696748413641,0.051773828066492555,0.7170754792667378,-1.314819041825932,-0.999314052124356,0.23927463420978512,-2.409275206916195,1.1906453177271903,,,,,,,,,,,,,,,,,0.7385416436907821,2.8297267667824144,4.165659025971302,,,,,
2004-09-01,0.957977044897107,1.2141495203443098,1.8680904975865387,2.7807618431983094,2.907882759412006,2.6703170907489193,4.957008814752584,4.689756104798248,5.521464869425308,2.0717551774759535,,,,,,,,,,,,,,,,,-0.09499668359161939,0.3223533317749272,0.9494636854195049,,,,,
2004-10-01,1.252166244443087,1.5562886757992,1.4155679100525953,1.3463327944746695,0.763439504636998,2.5566181538882793,2.0729900344326424,0.9509458401167015,2.956485662953323,3.5006940742664083,,,,,,,,,,,,,,,,,0.29541308025435864,0.9892959275735747,1.7647186842246754,,5.671688435212396,,,
2004-11-01,4.4346740181434585,4.774034916406511,4.187510104833025,6.027869250576967,6.990938411948511,4.993972345366182,8.775368928551375,9.111509353919732,8.03823666465937,6.081379858312941,,,,,,,,,,,,,,,,,-0.5754746074234873,-1.9779033412498315,-2.395722703732095,,3.954754728570986,,,
2004-12-01,3.066330008652285,3.3971040548419706,3.5110618282820916,3.8898155748430696,3.787740819064056,4.080497130019767,1.8444001876976257,1.5690435655872026,2.1186543974017313,4.806724100519744,,,,,,,,,,,,,,,,,0.23234884669953715,1.167339731510486,2.6587966999798818,,4.755406308499643,,,-2.9255313077842793
2005-01-01,-2.2396444222642753,-1.9908792540902942,-3.13228515408851,-2.3352683489136328,-2.4980324681507904,-2.2544766823290985,-2.243268509271268,-3.2512559657505546,-0.7282610632480258,-1.9033373200885606,,,,,,,,,,,,,,,,,-0.03686555890330956,0.8710968538470532,3.5686228389979924,,-8.558827840706195,,,-3.607301470043256
2005-02-01,2.0796315616011585,3.4290227629195646,1.4058967921429577,3.3119872273272843,3.2404879251064056,3.6309647342303686,2.7914883700718596,2.902298337763254,2.614740916031022,3.785005950879583,,,,,,,,,,,,,,,,,-0.25730498431114635,-1.3683235062293964,-1.4722222642789884,,3.17158753423874,,,3.102789011648288
2005-03-01,-1.8084666898591006,-1.7137284749825787,-1.8998977208385281,-1.1776784928037798,-1.2431928812272508,-1.3924908423799898,-2.543552151970918,-2.359975375382495,-3.305340851113403,-2.623312752112339,,,,,,,,,,,,,,,,,0.016011315324937492,-0.40348143146173854,-0.45456307188543876,,-1.7075208821510257,,,-1.6310569822720389
2005-04-01,-1.7993394786267825,-1.5852451857976013,-2.448393677220295,-3.597484966495923,-3.521184803215771,-4.076808180186031,-5.564964757361923,-5.119897578485199,-5.837650073195666,-1.617686787512873,,,,,,,,,,,,,,,,,0.5206568227145159,2.516369927299511,3.8651523701547674,,5.769981127356227,,,1.237736532167566
2005-05-01,3.1460857188566393,2.4910968009236534,5.3930828187551905,5.719888087202918,5.539767414218311,6.1337220090692535,6.4662047783113685,6.155602097708157,7.056423943768264,-0.8637516218844787,,,,,,,,,,,,,,,,,0.39547153132071244,1.8382690580790673,3.137498593234156,,3.5212562918426116,,,-3.921561725675826
2005-06-01,0.1252691675772466,1.3745105056984785,-0.2924510329117114,2.468399065327165,3.469755054854584,2.0007195739039974,3.5458516741389,3.915557672496872,2.845319313208017,1.4327329003516631,,,,,,,,,,,,,,,,,0.24683038481403408,0.47851394173006323,2.1648055147109213,,4.597397529305014,,,4.297711969393037
2005-07-01,3.8535930346608627,2.5566690349346777,4.370157482652948,5.48904253410909,5.317484105328041,4.637159163567328,6.14320387638243,5.841266446430082,6.422048449992301,2.9967568774514453,,,,,,,,,,,,,,,,,-0.37508655196328844,-2.1869755287087678,-3.3807919393845864,,7.138038362303489,,,-1.4272535715587287
2005-08-01,-0.9701125797465959,-0.6011471953649483,-1.4020167126100769,-0.9687005398824833,-0.810699124504366,-0.7570113694490344,-1.6266831810532234,-1.870264052823456,-1.250017553010685,3.8361972970622826,,,,,,,,,,,,,,,,,0.6590399496565924,2.000415356503793,3.476550451834526,,-4.054716761557575,,,1.354511525428137
2005-09-01,0.8246570433648959,1.726851097631532,0.5068419294917748,0.6263931903481179,0.736276761823329,0.35527102562002977,0.7224071092507334,0.04886147668725638,1.5190867954266718,3.6944257933742897,3.802089955183119,3.216003976856241,,,,,,,,,,,,,,,-0.29921159210182235,-1.7522055369958212,-3.6129463689483776,,1.336721181102063,,,7.603684610685546
2005-10-01,-2.1463169451716,-2.641243722844633,-0.8430556430297997,-3.0632502821104857,-3.699980896615007,-2.3245826415063897,-3.5665026895315144,-3.411591690958271,-3.941848562392969,-3.1841441044324403,-2.7056820095938794,-2.359898377748093,,,,,,,,,,,,,,,-0.08208010695869294,-1.2392349300840766,-2.2408874069932416,,-2.878393466156537,,,-0.6423966427397176
2005-11-01,4.162509928868308,3.5267709216511456,4.154569017039789,5.702375618707745,4.954742519448674,6.629791622862147,5.152609514893625,4.909254103464122,5.223534736682778,2.3110751494717086,2.4971384759729487,1.453950826349426,,,,,,,,,,,,,,,0.3895077422208182,0.6252819932429432,0.6902406992141064,,4.156034933573682,,,5.818958748818792
2005-12-01,-0.1553272740499767,0.6843495269038602,-0.4744609249885179,0.6442667277658964,0.17839339867293802,0.5791012984369681,-1.097978803975419,-1.0541276576720882,-1.0148374325366305,5.182590557085431,4.4161824272896055,5.772490500110816,,,,,,,,,,,,,,,0.34922478306103066,1.3658988345544687,2.981727221396824,,0.024214642571007694,,,5.050923490844328
2006-01-01,2.4704992947049087,3.026060612754078,2.1868898592083186,5.447157818839554,6.000854223728358,5.395371954461048,8.200707188943923,8.750771145848457,6.969973184980471,5.771521912985977,5.894849537613256,5.759708379864725,,,,,,,,,,,,,,,0.1745272187779312,-0.7031893556575852,-1.3384369845023003,,7.538582602649591,,,9.926325610950592
2006-02-01,0.5322689926201329,0.882806112649348,-0.274374791455001,-0.39833990315555345,0.2141734736246237,-1.3676548029505575,-0.4796887367351399,0.27355227098813106,-0.6524325761786187,-0.6999885255052574,0.10060979161043981,-1.4199867546981104,,,,,,,,,,,,,,,0.033736089339786446,-0.10355054290577259,1.1079612370080483,,1.8578927071848605,,,-1.111112979961404
2006-03-01,1.5620091154063154,1.5811092434618201,1.4647384933327956,2.546033636801015,2.799092025619898,2.519816489360771,4.994272107777253,4.856277135171405,5.050304774046377,4.005117414952952,3.31658282298557,4.439917508379554,,,,,,,,,,,,,,,0.17399754492994912,-1.3578354436458717,-4.569922563802676,,4.715107997895407,,2.790878574339506,3.6204722495910113
2006-04-01,1.293083901966341,2.433758301106681,0.0,1.4631912928746216,2.2427996326448874,0.34783761195835705,0.1073424031443615,0.17849423310078993,-0.06942246311655298,4.79053467200552,5.2367188357126615,4.786639280074367,,,,,,,,,,,,,,,0.22081125041544247,-0.6271909312931978,-2.7524189714300706,,-3.4010901907856828,,7.017541920214665,12.030977706278279
2006-05-01,-2.9255401509878043,-2.4085072451668577,-3.4076063683254776,-4.525102702028416,-3.8770784065392916,-4.679344964606669,-4.548254165682519,-4.551056716696056,-4.9440571290397255,-3.821851273107002,-3.8823167301273998,-4.428619123160926,,,,,,,,,,,,,,,0.16703187794491203,-0.10680186106828415,-0.19077867542045546,,-2.6977137458950584,,-0.39030956470196276,-1.3212367941959902
2006-06-01,0.2661305450943008,0.905060602392771,-0.382857589762331,-0.491154876360278,-0.6454403782678475,-0.28378042165304596,-0.19275164139065382,0.042230409443311245,-0.3174349128988174,-0.06114744170223618,0.35259752072280826,0.12960647331017316,,,,,,,,,,,,,,,0.23654903461627352,0.2296649515483251,1.178287499128583,,4.960967565210672,,-0.8620871705198541,-4.6707203143457665
2006-07-01,0.39201507263457724,2.5257805418048562,-2.2276907892767706,-3.0497530646452553,-2.200431138601777,-3.7148182727197,-3.7037529115737544,-3.095699165641097,-3.5563094977104193,0.8105261396598396,1.3256927345107972,0.29129070801938717,,0.41694304372443813,,,,,,,,,,,,,0.6647978860212067,1.6772811445396885,2.163226749810776,,3.891389825931091,,2.2134383367531374,3.1520501708389936
2006-08-01,2.2022550637140093,1.6693681154245743,3.070110271306681,1.2286026175918785,1.728563979153508,0.8122583698531693,1.80609537433849,2.7042865948406547,0.5412789446986199,2.5485635884962665,3.010729649407007,2.6944079156595135,,1.4534120338312917,,,,,,,,,,,,,0.7520167775613151,1.7636036925084309,3.0561851882834334,,3.484330762784782,,-3.3255865015332398,-1.3774523970655372
2006-09-01,2.673412511226081,2.1528087108040106,2.9303116265212648,0.9146805774266964,0.2572121456627219,1.3358796311538468,0.8768710686839043,1.186264085809885,0.5982798633645592,0.22186222830871127,0.7650851883472809,-0.754111204641772,,1.6186115067767348,,,,,,,,,,,,,0.43898699577102906,1.2075639195996857,1.9149092923119948,,1.9658894710654629,,-4.200016745211976,-4.527210873938614
2006-10-01,3.207484455941545,3.139678225878839,3.319341169533674,4.255047992033378,4.351335923309407,3.6079321767255257,5.139518764137341,5.519687325934686,4.276139434590309,3.7491031647291617,4.2521036558782255,3.3401846714740335,,5.291034254950744,,,,,,,,,,,,,0.4173865379300645,0.5383955765781545,0.8466597932917708,,6.027789412511275,,1.0021191197440826,1.2947712156690105
2006-11-01,1.963207473426798,2.070096075828798,2.383032742472335,3.0514819112495317,3.185671750411645,3.4310815734194255,2.622540303644949,2.3777554576069004,3.266182429471187,3.0729729576991716,2.855074379165745,2.757335201294886,,5.320830899457896,,,,,,,,,,,,,0.4835065552383,1.311520774324837,2.3081108632878156,,4.781201125034329,,6.572948139325008,6.889106234313203
2006-12-01,1.3894873412030329,2.507527704585133,0.021894834633506832,-0.7232059496990351,0.01548366026797865,-1.2362470782901425,0.028562536938858685,0.31526214639368,-0.4405409536636373,3.197245199308285,3.9634660241658404,2.74848626246611,,4.357585589176116,,,,,,,,,,,,,0.06577710452178032,-1.2756275973731745,-2.6956379195355207,,-1.8425506607943953,,-2.31994086921139,-1.8325831904969392
2007-01-01,1.429519407307045,0.7767820234646061,2.5751880608567257,3.7295534850317225,3.1423360782661724,3.8640136422027904,2.000277773398018,2.1369465615250993,2.0162915051781027,1.3930192445445577,0.7202384155735375,1.4509635506350094,,2.065151259357134,,,,,,,,,,,,,0.1625811824652823,-0.40033270641223195,-0.9950759963544331,,8.779233226516748,,-2.4003207141009786,2.562890001654794
2007-02-01,-1.8954017836051107,-1.5852020725503402,-1.8534741129314858,0.8778510046822952,1.4315701833342631,0.48313657734782023,-0.638812581200443,-0.9227189636524136,-0.07658031511391661,-0.12121774838905752,0.08246792948443105,-0.11558494565698796,,1.2295212755591312,,,,,,,,,,,,,0.7268930338731439,2.0549923383840207,3.3888593355223096,,-2.6981351820225874,,5.085444441290177,2.5451202827030173
2007-03-01,1.1854130903846238,1.6901540575845697,0.5363014844800063,1.3315320494914795,1.1859478942289226,1.6730378253024814,1.7103384701548263,0.9061058609242334,2.4400590596473037,2.8995212871265608,1.8961608737089408,3.3844359693686155,,4.76636933723702,,,,,,,,,,,,,0.4506981594431414,-0.13821884232166903,-1.7002873771176819,,-2.0749631303246363,,0.6743326841429198,-1.1131249335096238
2007-04-01,4.313623360505003,4.196456781712787,4.3984670758566935,2.813183285387133,2.4063705533745594,3.031030635917187,2.326566843431044,1.838102695687427,2.357757101490665,3.748363676045652,3.9374215616037045,3.67937628462367,,4.681535908171952,,,,,,,,,,,,,0.305647778103757,0.6065375926044947,0.9050197150760164,,-0.1260243102463643,,0.7486330070661573,2.053542010936238
2007-05-01,3.4146103178724685,3.5784800187196986,3.508163311788759,5.00116947455107,4.512505349664275,5.583748374214514,4.374770327311395,4.633857657651719,4.621609499372359,2.3623216244653245,2.0628040905353418,2.5772294884408353,,2.2009876154744257,,,,,,,,0.3730922401844472,,,,,-0.0674340502837878,-1.3934798097774759,-2.3138131264692774,,-0.3785069518127293,,-0.23464841082621035,-2.3103227112383773
2007-06-01,-1.5457607808197715,-2.0893839410737636,-1.0092673374179961,-2.0190879932940775,-2.765254227076819,-1.4292241522039562,-1.609898579699165,-2.24553354801712,-1.0467013536186842,-0.32087504546087775,-0.4195356070552436,-0.15785441659833532,,-1.9204546845220327,,,,,,,,-3.1524360099800863,,,,,0.47506319236181316,-0.46769811209812495,-1.0134276676322163,,-9.0077680587328,,0.7448086361199424,-1.937754431980876
2007-07-01,-3.1891657284644825,-4.715561935804002,-2.149175699338579,-4.917111593631985,-5.195738702055119,-4.115847489660974,-5.063325520819006,-6.259436259941675,-4.277498602632379,-2.290492176893655,-2.7060999581145273,-1.4229287152997538,,-0.8811021586406342,,,,,,,,-3.8801251991938734,,,,,0.9041144757056419,2.256868659539313,3.3189224607104606,,-8.259330231467088,,1.9066095664281857,2.3650293322754035
2007-08-01,1.3107559991182072,1.4598743448935192,1.9341283562682943,1.4371029592338491,0.9986840580060274,1.2611870376933565,1.866623531487388,1.3300726703303178,3.0578548720082033,-0.6335183235433361,-1.075818709389087,0.13368558144752907,,-3.3441303495390873,,-0.5085653731077944,,,,,,5.19400778833583,,,,,1.0489039033965364,2.2630136256095668,1.7877673439063546,,6.744512584819806,,-1.909127811672895,1.1095846137414656
2007-09-01,4.093529553220532,3.5520027220570682,4.495369928112303,2.655566342825,1.7561271141322665,3.408066820190414,1.6189741981410766,0.31590665011764774,2.70711912201711,5.317500661638297,3.567611604956844,5.9796955396079765,,2.014564970222965,,7.094640761997906,,,,,,2.922340104957266,,,,,0.5518775459921521,0.08833654724804685,0.22817202393121683,,3.917268754113268,,9.419996868173408,10.50812664749683
2007-10-01,1.4120144771343268,0.15381964374256984,2.961616161616165,2.483560531696516,1.7130428545428789,3.638144321381276,1.7203953900359892,1.0603301016314015,2.4364547830164174,4.249955790312221,4.5460175725203555,4.67256304063508,,6.310877605104581,,10.061106965027754,,,,,,0.47889830603016215,,,,,0.47797896800270134,1.0770034676443663,1.8160481524933658,,2.0990833213860194,,8.502308103278388,6.95143580717299
2007-11-01,-4.112689148547566,-5.040511660244507,-3.2210062338329015,-4.824621100188553,-5.438554409124652,-4.353378921576723,-7.117655878098217,-7.147524148646811,-7.428524609453091,-3.6237394204455153,-4.740292694613723,-2.382418950338805,,-6.326623592437097,,-7.372072507406302,,,,,,-1.124350045202438,,,,,1.7928130851134316,4.0476581296023495,5.351376531997865,,-9.470942616011191,,-0.6229454753122865,-1.6535271004099905
