Macro_Factor,Mkt-RF,SMB,HML,RMW,CMA
Commodities_Factor,4.269408191800455,2.403779569232454,2.9838887660802764,-0.9107471102182263,0.34063374407215147
Credit_Risk_Factor,-2.9317158987881404,-0.15540872264078168,-1.5979141474372414,1.7227613394449606,1.3252447303526276
Currency_Factor,-9.24791599885352,-2.1186246729177225,-1.7988833363627728,1.1544866581226962,0.4493786629748066
Global_Growth_Factor,1.0367212766931668,-0.507703093269349,-1.4362981263639556,-1.1638430916839464,-0.3098893477489988
Global_Monetary_Policy_Factor,-1.8157374715293002,0.26353641971481606,-0.5159475528040444,1.4483157127761408,-0.8695999839396883
Inflation_Factor,0.038417653801491626,-0.7986153066675481,2.20740934935559,0.6736001860068176,0.576741586863005
Rates_Yields_Factor,-1.0469445356801383,-0.19353027256737262,0.9522367625614208,-0.360898569717107,0.02881415081238405
US_Growth_Factor,0.530364306340183,0.5296945973241178,1.0951330922558409,-1.8513702435687247,0.9896111933447581
US_Monetary_Policy_Factor,-0.347853872507929,0.39303885703507907,-0.5982286083777406,1.3844086382974905,0.6795080891715682
