Asset,Term,Beta,T_Stat_OLS,T_Stat_HAC,R2,N_Obs
US_MC_Growth,Currency_Factor,-0.030091161815865776,-0.4152897264714859,-0.41936817865572346,0.9204649604296157,244
US_MC_Growth,Credit_Risk_Factor,0.10843968324435654,1.0801591663409693,1.1276749812774616,0.9204649604296157,244
US_MC_Growth,Commodities_Factor,0.1334974026570412,1.2994992560091954,1.2427314598798382,0.9204649604296157,244
US_SC_Blend,Alpha,-0.02220985520888437,-0.41140627113106454,-0.42260432041460877,0.9818484790727899,244
US_SC_Blend,Mkt-RF,0.9624286353290137,57.976079830897106,57.08788362268319,0.9818484790727899,244
US_SC_Blend,SMB,0.8901143562340859,38.26804652896163,30.60804257943436,0.9818484790727899,244
US_SC_Blend,HML,0.16630386574716594,7.445277661361226,8.592660989419283,0.9818484790727899,244
US_SC_Blend,RMW,0.13682322048129703,4.949017372839046,4.02272502632083,0.9818484790727899,244
US_SC_Blend,CMA,0.035695752017012056,1.053795312330648,1.0888602698749397,0.9818484790727899,244
US_SC_Blend,US_Growth_Factor,0.054018896553360396,1.2324454788720423,1.5062780217192615,0.9818484790727899,244
US_SC_Blend,Global_Growth_Factor,-0.06062611460835124,-1.1640916077701329,-1.0298562652386438,0.9818484790727899,244
US_SC_Blend,Inflation_Factor,-0.06409645289219393,-1.4389717359265748,-1.5998116613131728,0.9818484790727899,244
US_SC_Blend,Rates_Yields_Factor,-0.008509078950992649,-0.23419526882507338,-0.20237337302804112,0.9818484790727899,244
US_SC_Blend,US_Monetary_Policy_Factor,-0.08326674937363604,-1.431223216079907,-1.5898160524962157,0.9818484790727899,244
US_SC_Blend,Global_Monetary_Policy_Factor,0.012563620013532562,0.24528666883018502,0.2631076665629957,0.9818484790727899,244
US_SC_Blend,Currency_Factor,0.015730846048395905,0.40948340802268296,0.47263168668163286,0.9818484790727899,244
US_SC_Blend,Credit_Risk_Factor,-0.040037741609907,-0.7522134324899283,-0.7362502037711722,0.9818484790727899,244
US_SC_Blend,Commodities_Factor,-0.09758369842644819,-1.7916471780272596,-1.7285781542765002,0.9818484790727899,244
US_SC_Value,Alpha,-0.07341255968245108,-1.272492408639656,-1.226809588812649,0.9813692448911423,244
US_SC_Value,Mkt-RF,0.9819903471861826,55.35376708076333,53.80463186447379,0.9813692448911423,244
US_SC_Value,SMB,0.9075775826448153,36.5118552474175,30.20283351034575,0.9813692448911423,244
US_SC_Value,HML,0.33785565553290964,14.15368091531084,12.347431566970377,0.9813692448911423,244
US_SC_Value,RMW,0.14423012707298086,4.881741841518485,4.514544845995429,0.9813692448911423,244
US_SC_Value,CMA,0.056426993871870695,1.5587852712890324,1.3535041271574162,0.9813692448911423,244
US_SC_Value,US_Growth_Factor,-0.027833809441564217,-0.5942296394282927,-0.7884206321244029,0.9813692448911423,244
US_SC_Value,Global_Growth_Factor,-0.11539175385112974,-2.073298576454371,-2.101179245856257,0.9813692448911423,244
US_SC_Value,Inflation_Factor,-0.053437457641458505,-1.1225965631927088,-1.3433745515747761,0.9813692448911423,244
US_SC_Value,Rates_Yields_Factor,-0.03394711617603652,-0.8742952195186421,-0.8188840357509719,0.9813692448911423,244
US_SC_Value,US_Monetary_Policy_Factor,-0.1191928333694921,-1.9171034926021717,-1.9308345288844635,0.9813692448911423,244
US_SC_Value,Global_Monetary_Policy_Factor,0.0046738035399501165,0.08538650916697176,0.09155135654265745,0.9813692448911423,244
US_SC_Value,Currency_Factor,-0.012797830401896165,-0.31173117173312015,-0.30652544528076225,0.9813692448911423,244
US_SC_Value,Credit_Risk_Factor,0.05013613457059138,0.8814181972905032,0.7376308406635153,0.9813692448911423,244
US_SC_Value,Commodities_Factor,-0.09812558467267071,-1.6858429982132095,-1.5344392971416807,0.9813692448911423,244
US_SC_Growth,Alpha,0.008495008043180666,0.10468586036599918,0.11008785986194987,0.9570662669264689,244
US_SC_Growth,Mkt-RF,0.9526875599827476,38.179466596528584,45.85113118088742,0.9570662669264689,244
