Macro_Factor,Mkt-RF,SMB,HML,RMW,CMA
Commodities_Factor,1.460310477385179,0.4088933668562237,0.705702646026483,-0.12178925341423023,0.043983393474657045
Credit_Risk_Factor,-1.1449395638891553,-0.02207870445698057,-0.3644970585737326,0.19889922075565084,0.12207082918183984
Currency_Factor,-1.5356784767294176,-0.22510615808320053,-0.2670550101657905,0.09538292318643372,0.028301876863815394
Global_Growth_Factor,0.31986727019477984,-0.08334044535616139,-0.38655181101960256,-0.14566438578829877,-0.03918343848308093
Global_Monetary_Policy_Factor,-0.48822861079147695,0.03202655664121584,-0.08132056733532707,0.1340031811974141,-0.0781623720072182
Inflation_Factor,0.012868779760659109,-0.0923850343888307,0.38660160583406866,0.09293140075728736,0.0837592627049577
Rates_Yields_Factor,-0.14650892128733295,-0.020006613711337468,0.13511633439971418,-0.029969756104819938,0.0018272071639289372
US_Growth_Factor,0.2550080994395294,0.046825691312587986,0.18601653266964138,-0.12129484496640727,0.062398015628786135
US_Monetary_Policy_Factor,-0.1845246745683198,0.057807138597844046,-0.16670470903219953,0.13431396862506587,0.07365238744093242
